,workerid,proliferate.condition,order,paraphrase,rating,response,slide_number_in_experiment,tgrep_id,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error,Sentence,HaveNeedTo,Finite,ModalPresent,QuestionType,DegreeQ,SubjectAuxInv,WhAll,MatrixNegPresent,EmbeddedNegPresent,QuantifiedSubject,QuantifiedPredicate,Wh,MatrixNegation,MatrixDoSupport,MatrixPred1,MatrixPred2,MatVerbPart,Modal,EmbeddedNegation,Verb1,Verb2,Verb3,DeterminerSubject,DeterminerNonSubject,FullWhPhrase,DeterminerSubjPresent,DeterminerNonSubjPresent,WhNode,WhParse,Question,SentenceParse,WhPhaseType,IdentityQ
232,106,01_pilot_e02,a-the-all,other,0,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,106,01_pilot_e02,a-the-all,a,0.02,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,106,01_pilot_e02,a-the-all,the,0,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,106,01_pilot_e02,a-the-all,all,0.98,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,106,01_pilot_e02,a-the-all,other,0,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,106,01_pilot_e02,a-the-all,a,0.02,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,106,01_pilot_e02,a-the-all,the,0,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,106,01_pilot_e02,a-the-all,all,0.98,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,106,01_pilot_e02,a-the-all,other,0,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,106,01_pilot_e02,a-the-all,a,0.02,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,106,01_pilot_e02,a-the-all,the,0,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,106,01_pilot_e02,a-the-all,all,0.98,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,106,01_pilot_e02,a-the-all,other,0,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,106,01_pilot_e02,a-the-all,a,0.99,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,106,01_pilot_e02,a-the-all,the,0,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,106,01_pilot_e02,a-the-all,all,0.01,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,106,01_pilot_e02,a-the-all,other,0,,7,example4,[],48,Yes,,3,-1,-1,Female,English,Chrome,Windows,768,1366,8.30975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,93,01_pilot_e02,the-all-a,the,0.02,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,93,01_pilot_e02,the-all-a,all,0.21,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,93,01_pilot_e02,the-all-a,a,0.19,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,93,01_pilot_e02,the-all-a,other,0.58,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,93,01_pilot_e02,the-all-a,the,0.02,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,93,01_pilot_e02,the-all-a,all,0.21,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,93,01_pilot_e02,the-all-a,a,0.19,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,93,01_pilot_e02,the-all-a,other,0.58,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,93,01_pilot_e02,the-all-a,the,0.02,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,93,01_pilot_e02,the-all-a,all,0.21,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,93,01_pilot_e02,the-all-a,a,0.19,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,93,01_pilot_e02,the-all-a,other,0.58,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,93,01_pilot_e02,the-all-a,the,0.02,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,93,01_pilot_e02,the-all-a,all,0.53,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,93,01_pilot_e02,the-all-a,a,0.19,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,93,01_pilot_e02,the-all-a,other,0.26,,4,example1,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,93,01_pilot_e02,the-all-a,the,0.14,,5,example2,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,93,01_pilot_e02,the-all-a,all,0.11,,5,example2,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,93,01_pilot_e02,the-all-a,a,0.75,,5,example2,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,93,01_pilot_e02,the-all-a,other,0,,5,example2,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,93,01_pilot_e02,the-all-a,the,0.02,,6,example3,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,93,01_pilot_e02,the-all-a,all,0.79,,6,example3,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,93,01_pilot_e02,the-all-a,a,0.17,,6,example3,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,93,01_pilot_e02,the-all-a,other,0.02,,6,example3,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,93,01_pilot_e02,the-all-a,the,0.36,,7,example4,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,93,01_pilot_e02,the-all-a,all,0.02,,7,example4,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,93,01_pilot_e02,the-all-a,a,0.62,,7,example4,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,93,01_pilot_e02,the-all-a,other,0,,7,example4,[],67,Yes,,2,2,0,Female,English,Firefox,Windows,768,1366,12.09591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,96,01_pilot_e02,a-the-all,a,0,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,96,01_pilot_e02,a-the-all,the,1,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,96,01_pilot_e02,a-the-all,all,0,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,96,01_pilot_e02,a-the-all,other,0,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,96,01_pilot_e02,a-the-all,a,0,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,96,01_pilot_e02,a-the-all,the,1,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,96,01_pilot_e02,a-the-all,all,0,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,96,01_pilot_e02,a-the-all,other,0,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,96,01_pilot_e02,a-the-all,a,0,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,96,01_pilot_e02,a-the-all,the,1,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,96,01_pilot_e02,a-the-all,all,0,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,96,01_pilot_e02,a-the-all,other,0,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,96,01_pilot_e02,a-the-all,a,0,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,96,01_pilot_e02,a-the-all,the,0,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,96,01_pilot_e02,a-the-all,all,1,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,96,01_pilot_e02,a-the-all,other,0,,4,example1,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,96,01_pilot_e02,a-the-all,a,0,,5,example2,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,96,01_pilot_e02,a-the-all,the,0,,5,example2,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,96,01_pilot_e02,a-the-all,all,1,,5,example2,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,96,01_pilot_e02,a-the-all,other,0,,5,example2,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,96,01_pilot_e02,a-the-all,a,1,,5,example2,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,96,01_pilot_e02,a-the-all,the,0,,5,example2,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,96,01_pilot_e02,a-the-all,all,0,,5,example2,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,96,01_pilot_e02,a-the-all,other,0,,5,example2,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,96,01_pilot_e02,a-the-all,a,0,,6,example3,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,96,01_pilot_e02,a-the-all,the,0,,6,example3,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,96,01_pilot_e02,a-the-all,all,1,,6,example3,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,96,01_pilot_e02,a-the-all,other,0,,6,example3,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,96,01_pilot_e02,a-the-all,a,0,,7,example4,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,96,01_pilot_e02,a-the-all,the,1,,7,example4,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
